Team_Key,Team_Name,Points,Week,Year,Opponent_Team_Key,Opponent_Team_Name,Opponent_Points
414.l.74941.t.3,b'When In Doubt\xe2\x80\xa6 Pull Out',148.92,1,2022,414.l.74941.t.7,b'Red Rocket \xf0\x9f\x92\x84',112.62
414.l.74941.t.7,b'Red Rocket \xf0\x9f\x92\x84',112.62,1,2022,414.l.74941.t.3,b'When In Doubt\xe2\x80\xa6 Pull Out',148.92
414.l.74941.t.4,b'Sports Gloss',101.78,1,2022,414.l.74941.t.12,b'Luke Menoots',132.16
414.l.74941.t.12,b'Luke Menoots',132.16,1,2022,414.l.74941.t.4,b'Sports Gloss',101.78
414.l.74941.t.6,b'Sharknadoes',108.44,1,2022,414.l.74941.t.8,b'Diggs in a Blanket',90.32
414.l.74941.t.8,b'Diggs in a Blanket',90.32,1,2022,414.l.74941.t.6,b'Sharknadoes',108.44
414.l.74941.t.1,b'Barry McCokiner',101.1,2,2022,414.l.74941.t.2,"b""Champ's Chosen Ones""",94.4
414.l.74941.t.2,"b""Champ's Chosen Ones""",94.4,2,2022,414.l.74941.t.1,b'Barry McCokiner',101.1
414.l.74941.t.3,b'When In Doubt\xe2\x80\xa6 Pull Out',129.28,2,2022,414.l.74941.t.8,b'Diggs in a Blanket',137.42
414.l.74941.t.8,b'Diggs in a Blanket',137.42,2,2022,414.l.74941.t.3,b'When In Doubt\xe2\x80\xa6 Pull Out',129.28
414.l.74941.t.4,b'Sports Gloss',89.54,2,2022,414.l.74941.t.9,b'Bone Zone \xf0\x9f\x8d\x86',98.96
414.l.74941.t.9,b'Bone Zone \xf0\x9f\x8d\x86',98.96,2,2022,414.l.74941.t.4,b'Sports Gloss',89.54
414.l.74941.t.5,b'SHIT CUNT BULLSHIT',105.66,2,2022,414.l.74941.t.7,b'Red Rocket \xf0\x9f\x92\x84',124.78
414.l.74941.t.7,b'Red Rocket \xf0\x9f\x92\x84',124.78,2,2022,414.l.74941.t.5,b'SHIT CUNT BULLSHIT',105.66
414.l.74941.t.6,b'Sharknadoes',103.48,2,2022,414.l.74941.t.12,b'Luke Menoots',121.18
414.l.74941.t.12,b'Luke Menoots',121.18,2,2022,414.l.74941.t.6,b'Sharknadoes',103.48
414.l.74941.t.1,b'Barry McCokiner',80.96,3,2022,414.l.74941.t.3,b'When In Doubt\xe2\x80\xa6 Pull Out',87.6
414.l.74941.t.3,b'When In Doubt\xe2\x80\xa6 Pull Out',87.6,3,2022,414.l.74941.t.1,b'Barry McCokiner',80.96
414.l.74941.t.2,"b""Champ's Chosen Ones""",97.6,3,2022,414.l.74941.t.7,b'Red Rocket \xf0\x9f\x92\x84',96.96
414.l.74941.t.7,b'Red Rocket \xf0\x9f\x92\x84',96.96,3,2022,414.l.74941.t.2,"b""Champ's Chosen Ones""",97.6
414.l.74941.t.4,b'Sports Gloss',60.6,3,2022,414.l.74941.t.6,b'Sharknadoes',104.54
414.l.74941.t.6,b'Sharknadoes',104.54,3,2022,414.l.74941.t.4,b'Sports Gloss',60.6
414.l.74941.t.5,b'SHIT CUNT BULLSHIT',73.68,3,2022,414.l.74941.t.8,b'Diggs in a Blanket',121.52
414.l.74941.t.8,b'Diggs in a Blanket',121.52,3,2022,414.l.74941.t.5,b'SHIT CUNT BULLSHIT',73.68
414.l.74941.t.9,b'Bone Zone \xf0\x9f\x8d\x86',96.72,3,2022,414.l.74941.t.12,b'Luke Menoots',88.78
414.l.74941.t.12,b'Luke Menoots',88.78,3,2022,414.l.74941.t.9,b'Bone Zone \xf0\x9f\x8d\x86',96.72
414.l.74941.t.1,b'Barry McCokiner',97.02,4,2022,414.l.74941.t.5,b'SHIT CUNT BULLSHIT',123.08
414.l.74941.t.5,b'SHIT CUNT BULLSHIT',123.08,4,2022,414.l.74941.t.1,b'Barry McCokiner',97.02
414.l.74941.t.2,"b""Champ's Chosen Ones""",131.4,4,2022,414.l.74941.t.9,b'Bone Zone \xf0\x9f\x8d\x86',91.68
414.l.74941.t.9,b'Bone Zone \xf0\x9f\x8d\x86',91.68,4,2022,414.l.74941.t.2,"b""Champ's Chosen Ones""",131.4
414.l.74941.t.3,b'When In Doubt\xe2\x80\xa6 Pull Out',123.1,4,2022,414.l.74941.t.6,b'Sharknadoes',127.64
414.l.74941.t.6,b'Sharknadoes',127.64,4,2022,414.l.74941.t.3,b'When In Doubt\xe2\x80\xa6 Pull Out',123.1
414.l.74941.t.4,b'Sports Gloss',87.06,4,2022,414.l.74941.t.12,b'Luke Menoots',70.78
414.l.74941.t.12,b'Luke Menoots',70.78,4,2022,414.l.74941.t.4,b'Sports Gloss',87.06
414.l.74941.t.7,b'Red Rocket \xf0\x9f\x92\x84',112.28,4,2022,414.l.74941.t.8,b'Diggs in a Blanket',63.46
414.l.74941.t.8,b'Diggs in a Blanket',63.46,4,2022,414.l.74941.t.7,b'Red Rocket \xf0\x9f\x92\x84',112.28
414.l.74941.t.1,b'Barry McCokiner',90.36,5,2022,414.l.74941.t.8,b'Diggs in a Blanket',96.68
414.l.74941.t.8,b'Diggs in a Blanket',96.68,5,2022,414.l.74941.t.1,b'Barry McCokiner',90.36
414.l.74941.t.2,"b""Champ's Chosen Ones""",114.36,5,2022,414.l.74941.t.12,b'Luke Menoots',118.92
414.l.74941.t.12,b'Luke Menoots',118.92,5,2022,414.l.74941.t.2,"b""Champ's Chosen Ones""",114.36
414.l.74941.t.3,b'When In Doubt\xe2\x80\xa6 Pull Out',118.48,5,2022,414.l.74941.t.4,b'Sports Gloss',59.02
414.l.74941.t.4,b'Sports Gloss',59.02,5,2022,414.l.74941.t.3,b'When In Doubt\xe2\x80\xa6 Pull Out',118.48
414.l.74941.t.5,b'SHIT CUNT BULLSHIT',132.46,5,2022,414.l.74941.t.6,b'Sharknadoes',120.46
414.l.74941.t.6,b'Sharknadoes',120.46,5,2022,414.l.74941.t.5,b'SHIT CUNT BULLSHIT',132.46
414.l.74941.t.7,b'Red Rocket \xf0\x9f\x92\x84',106.6,5,2022,414.l.74941.t.9,b'Bone Zone \xf0\x9f\x8d\x86',91.56
414.l.74941.t.9,b'Bone Zone \xf0\x9f\x8d\x86',91.56,5,2022,414.l.74941.t.7,b'Red Rocket \xf0\x9f\x92\x84',106.6
414.l.74941.t.1,b'Barry McCokiner',117.54,6,2022,414.l.74941.t.12,b'Luke Menoots',77.3
414.l.74941.t.12,b'Luke Menoots',77.3,6,2022,414.l.74941.t.1,b'Barry McCokiner',117.54
414.l.74941.t.2,"b""Champ's Chosen Ones""",108.24,6,2022,414.l.74941.t.6,b'Sharknadoes',91.3
414.l.74941.t.6,b'Sharknadoes',91.3,6,2022,414.l.74941.t.2,"b""Champ's Chosen Ones""",108.24
414.l.74941.t.3,b'When In Doubt\xe2\x80\xa6 Pull Out',65.98,6,2022,414.l.74941.t.8,b'Diggs in a Blanket',100.88
414.l.74941.t.8,b'Diggs in a Blanket',100.88,6,2022,414.l.74941.t.3,b'When In Doubt\xe2\x80\xa6 Pull Out',65.98
414.l.74941.t.4,b'Sports Gloss',93,6,2022,414.l.74941.t.9,b'Bone Zone \xf0\x9f\x8d\x86',99.66
414.l.74941.t.9,b'Bone Zone \xf0\x9f\x8d\x86',99.66,6,2022,414.l.74941.t.4,b'Sports Gloss',93
414.l.74941.t.5,b'SHIT CUNT BULLSHIT',100.46,6,2022,414.l.74941.t.7,b'Red Rocket \xf0\x9f\x92\x84',101.98
414.l.74941.t.7,b'Red Rocket \xf0\x9f\x92\x84',101.98,6,2022,414.l.74941.t.5,b'SHIT CUNT BULLSHIT',100.46
414.l.74941.t.1,b'Barry McCokiner',120.92,7,2022,414.l.74941.t.4,b'Sports Gloss',74.12
414.l.74941.t.4,b'Sports Gloss',74.12,7,2022,414.l.74941.t.1,b'Barry McCokiner',120.92
414.l.74941.t.2,"b""Champ's Chosen Ones""",164.74,7,2022,414.l.74941.t.8,b'Diggs in a Blanket',92.1
414.l.74941.t.8,b'Diggs in a Blanket',92.1,7,2022,414.l.74941.t.2,"b""Champ's Chosen Ones""",164.74
414.l.74941.t.3,b'When In Doubt\xe2\x80\xa6 Pull Out',88.46,7,2022,414.l.74941.t.9,b'Bone Zone \xf0\x9f\x8d\x86',101.1
414.l.74941.t.9,b'Bone Zone \xf0\x9f\x8d\x86',101.1,7,2022,414.l.74941.t.3,b'When In Doubt\xe2\x80\xa6 Pull Out',88.46
414.l.74941.t.5,b'SHIT CUNT BULLSHIT',102.08,7,2022,414.l.74941.t.12,b'Luke Menoots',82.98
414.l.74941.t.12,b'Luke Menoots',82.98,7,2022,414.l.74941.t.5,b'SHIT CUNT BULLSHIT',102.08
414.l.74941.t.6,b'Sharknadoes',120.94,7,2022,414.l.74941.t.7,b'Red Rocket \xf0\x9f\x92\x84',87.24
414.l.74941.t.7,b'Red Rocket \xf0\x9f\x92\x84',87.24,7,2022,414.l.74941.t.6,b'Sharknadoes',120.94
414.l.74941.t.1,b'Barry McCokiner',113.78,8,2022,414.l.74941.t.7,b'Red Rocket \xf0\x9f\x92\x84',134.58
414.l.74941.t.7,b'Red Rocket \xf0\x9f\x92\x84',134.58,8,2022,414.l.74941.t.1,b'Barry McCokiner',113.78
414.l.74941.t.2,"b""Champ's Chosen Ones""",158.18,8,2022,414.l.74941.t.6,b'Sharknadoes',116.66
414.l.74941.t.6,b'Sharknadoes',116.66,8,2022,414.l.74941.t.2,"b""Champ's Chosen Ones""",158.18
414.l.74941.t.3,b'When In Doubt\xe2\x80\xa6 Pull Out',119.4,8,2022,414.l.74941.t.12,b'Luke Menoots',68.12
414.l.74941.t.12,b'Luke Menoots',68.12,8,2022,414.l.74941.t.3,b'When In Doubt\xe2\x80\xa6 Pull Out',119.4
414.l.74941.t.4,b'Sports Gloss',56.02,8,2022,414.l.74941.t.5,b'SHIT CUNT BULLSHIT',110.62
414.l.74941.t.5,b'SHIT CUNT BULLSHIT',110.62,8,2022,414.l.74941.t.4,b'Sports Gloss',56.02
414.l.74941.t.8,b'Diggs in a Blanket',147.58,8,2022,414.l.74941.t.9,b'Bone Zone \xf0\x9f\x8d\x86',104.26
414.l.74941.t.9,b'Bone Zone \xf0\x9f\x8d\x86',104.26,8,2022,414.l.74941.t.8,b'Diggs in a Blanket',147.58
414.l.74941.t.1,b'Barry McCokiner',132.18,9,2022,414.l.74941.t.12,b'Luke Menoots',81.74
414.l.74941.t.12,b'Luke Menoots',81.74,9,2022,414.l.74941.t.1,b'Barry McCokiner',132.18
414.l.74941.t.2,"b""Champ's Chosen Ones""",94.7,9,2022,414.l.74941.t.5,b'SHIT CUNT BULLSHIT',125.34
414.l.74941.t.5,b'SHIT CUNT BULLSHIT',125.34,9,2022,414.l.74941.t.2,"b""Champ's Chosen Ones""",94.7
414.l.74941.t.3,b'When In Doubt\xe2\x80\xa6 Pull Out',86.82,9,2022,414.l.74941.t.7,b'Red Rocket \xf0\x9f\x92\x84',68.74
414.l.74941.t.7,b'Red Rocket \xf0\x9f\x92\x84',68.74,9,2022,414.l.74941.t.3,b'When In Doubt\xe2\x80\xa6 Pull Out',86.82
414.l.74941.t.4,b'Sports Gloss',75.44,9,2022,414.l.74941.t.8,b'Diggs in a Blanket',105.04
414.l.74941.t.8,b'Diggs in a Blanket',105.04,9,2022,414.l.74941.t.4,b'Sports Gloss',75.44
414.l.74941.t.6,b'Sharknadoes',118.22,9,2022,414.l.74941.t.9,b'Bone Zone \xf0\x9f\x8d\x86',131.46
414.l.74941.t.9,b'Bone Zone \xf0\x9f\x8d\x86',131.46,9,2022,414.l.74941.t.6,b'Sharknadoes',118.22
414.l.74941.t.1,b'Barry McCokiner',111.1,10,2022,414.l.74941.t.9,b'Bone Zone \xf0\x9f\x8d\x86',130.58
414.l.74941.t.9,b'Bone Zone \xf0\x9f\x8d\x86',130.58,10,2022,414.l.74941.t.1,b'Barry McCokiner',111.1
414.l.74941.t.2,"b""Champ's Chosen Ones""",87.02,10,2022,414.l.74941.t.3,b'When In Doubt\xe2\x80\xa6 Pull Out',128.9
414.l.74941.t.3,b'When In Doubt\xe2\x80\xa6 Pull Out',128.9,10,2022,414.l.74941.t.2,"b""Champ's Chosen Ones""",87.02
414.l.74941.t.4,b'Sports Gloss',52.04,10,2022,414.l.74941.t.5,b'SHIT CUNT BULLSHIT',79.3
414.l.74941.t.5,b'SHIT CUNT BULLSHIT',79.3,10,2022,414.l.74941.t.4,b'Sports Gloss',52.04
414.l.74941.t.6,b'Sharknadoes',107.28,10,2022,414.l.74941.t.8,b'Diggs in a Blanket',113.86
414.l.74941.t.8,b'Diggs in a Blanket',113.86,10,2022,414.l.74941.t.6,b'Sharknadoes',107.28
414.l.74941.t.7,b'Red Rocket \xf0\x9f\x92\x84',98.34,10,2022,414.l.74941.t.12,b'Luke Menoots',113.64
414.l.74941.t.12,b'Luke Menoots',113.64,10,2022,414.l.74941.t.7,b'Red Rocket \xf0\x9f\x92\x84',98.34
414.l.74941.t.1,b'Barry McCokiner',108.44,11,2022,414.l.74941.t.2,"b""Champ's Chosen Ones""",124.16
414.l.74941.t.2,"b""Champ's Chosen Ones""",124.16,11,2022,414.l.74941.t.1,b'Barry McCokiner',108.44
414.l.74941.t.3,b'When In Doubt\xe2\x80\xa6 Pull Out',104.96,11,2022,414.l.74941.t.6,b'Sharknadoes',129.66
414.l.74941.t.6,b'Sharknadoes',129.66,11,2022,414.l.74941.t.3,b'When In Doubt\xe2\x80\xa6 Pull Out',104.96
414.l.74941.t.4,b'Sports Gloss',80.96,11,2022,414.l.74941.t.7,b'Red Rocket \xf0\x9f\x92\x84',102
414.l.74941.t.7,b'Red Rocket \xf0\x9f\x92\x84',102,11,2022,414.l.74941.t.4,b'Sports Gloss',80.96
414.l.74941.t.5,b'SHIT CUNT BULLSHIT',86.4,11,2022,414.l.74941.t.9,b'Bone Zone \xf0\x9f\x8d\x86',93.42
414.l.74941.t.9,b'Bone Zone \xf0\x9f\x8d\x86',93.42,11,2022,414.l.74941.t.5,b'SHIT CUNT BULLSHIT',86.4
414.l.74941.t.8,b'Diggs in a Blanket',111.62,11,2022,414.l.74941.t.12,b'Luke Menoots',70.82
414.l.74941.t.12,b'Luke Menoots',70.82,11,2022,414.l.74941.t.8,b'Diggs in a Blanket',111.62
414.l.74941.t.1,b'Barry McCokiner',88.48,12,2022,414.l.74941.t.3,b'When In Doubt\xe2\x80\xa6 Pull Out',127.6
414.l.74941.t.3,b'When In Doubt\xe2\x80\xa6 Pull Out',127.6,12,2022,414.l.74941.t.1,b'Barry McCokiner',88.48
414.l.74941.t.2,"b""Champ's Chosen Ones""",89.08,12,2022,414.l.74941.t.7,b'Red Rocket \xf0\x9f\x92\x84',99.46
414.l.74941.t.7,b'Red Rocket \xf0\x9f\x92\x84',99.46,12,2022,414.l.74941.t.2,"b""Champ's Chosen Ones""",89.08
414.l.74941.t.4,b'Sports Gloss',71.3,12,2022,414.l.74941.t.6,b'Sharknadoes',134.08
414.l.74941.t.6,b'Sharknadoes',134.08,12,2022,414.l.74941.t.4,b'Sports Gloss',71.3
414.l.74941.t.5,b'SHIT CUNT BULLSHIT',97.2,12,2022,414.l.74941.t.8,b'Diggs in a Blanket',97.04
414.l.74941.t.8,b'Diggs in a Blanket',97.04,12,2022,414.l.74941.t.5,b'SHIT CUNT BULLSHIT',97.2
414.l.74941.t.9,b'Bone Zone \xf0\x9f\x8d\x86',111.76,12,2022,414.l.74941.t.12,b'Luke Menoots',93.7
414.l.74941.t.12,b'Luke Menoots',93.7,12,2022,414.l.74941.t.9,b'Bone Zone \xf0\x9f\x8d\x86',111.76
414.l.74941.t.1,b'Barry McCokiner',127.84,13,2022,414.l.74941.t.6,b'Sharknadoes',91.94
414.l.74941.t.6,b'Sharknadoes',91.94,13,2022,414.l.74941.t.1,b'Barry McCokiner',127.84
414.l.74941.t.2,"b""Champ's Chosen Ones""",120.66,13,2022,414.l.74941.t.3,b'When In Doubt\xe2\x80\xa6 Pull Out',120.66
414.l.74941.t.3,b'When In Doubt\xe2\x80\xa6 Pull Out',120.66,13,2022,414.l.74941.t.2,"b""Champ's Chosen Ones""",120.66
414.l.74941.t.4,b'Sports Gloss',80.2,13,2022,414.l.74941.t.8,b'Diggs in a Blanket',92.46
414.l.74941.t.8,b'Diggs in a Blanket',92.46,13,2022,414.l.74941.t.4,b'Sports Gloss',80.2
414.l.74941.t.5,b'SHIT CUNT BULLSHIT',110.44,13,2022,414.l.74941.t.12,b'Luke Menoots',72.32
414.l.74941.t.12,b'Luke Menoots',72.32,13,2022,414.l.74941.t.5,b'SHIT CUNT BULLSHIT',110.44
414.l.74941.t.7,b'Red Rocket \xf0\x9f\x92\x84',138.86,13,2022,414.l.74941.t.9,b'Bone Zone \xf0\x9f\x8d\x86',92.7
414.l.74941.t.9,b'Bone Zone \xf0\x9f\x8d\x86',92.7,13,2022,414.l.74941.t.7,b'Red Rocket \xf0\x9f\x92\x84',138.86
414.l.74941.t.1,b'Barry McCokiner',91.9,14,2022,414.l.74941.t.8,b'Diggs in a Blanket',61.34
414.l.74941.t.8,b'Diggs in a Blanket',61.34,14,2022,414.l.74941.t.1,b'Barry McCokiner',91.9
414.l.74941.t.2,"b""Champ's Chosen Ones""",101.24,14,2022,414.l.74941.t.4,b'Sports Gloss',96.64
414.l.74941.t.4,b'Sports Gloss',96.64,14,2022,414.l.74941.t.2,"b""Champ's Chosen Ones""",101.24
414.l.74941.t.3,b'When In Doubt\xe2\x80\xa6 Pull Out',122.08,14,2022,414.l.74941.t.5,b'SHIT CUNT BULLSHIT',141.38
414.l.74941.t.5,b'SHIT CUNT BULLSHIT',141.38,14,2022,414.l.74941.t.3,b'When In Doubt\xe2\x80\xa6 Pull Out',122.08
414.l.74941.t.6,b'Sharknadoes',88.28,14,2022,414.l.74941.t.9,b'Bone Zone \xf0\x9f\x8d\x86',59.12
414.l.74941.t.9,b'Bone Zone \xf0\x9f\x8d\x86',59.12,14,2022,414.l.74941.t.6,b'Sharknadoes',88.28
414.l.74941.t.7,b'Red Rocket \xf0\x9f\x92\x84',96.62,14,2022,414.l.74941.t.12,b'Luke Menoots',129.02
414.l.74941.t.12,b'Luke Menoots',129.02,14,2022,414.l.74941.t.7,b'Red Rocket \xf0\x9f\x92\x84',96.62
414.l.74941.t.2,"b""Champ's Chosen Ones""",131,15,2022,414.l.74941.t.7,b'Red Rocket \xf0\x9f\x92\x84',104.7
414.l.74941.t.7,b'Red Rocket \xf0\x9f\x92\x84',104.7,15,2022,414.l.74941.t.2,"b""Champ's Chosen Ones""",131
414.l.74941.t.3,b'When In Doubt\xe2\x80\xa6 Pull Out',108.8,15,2022,414.l.74941.t.9,b'Bone Zone \xf0\x9f\x8d\x86',111.58
414.l.74941.t.9,b'Bone Zone \xf0\x9f\x8d\x86',111.58,15,2022,414.l.74941.t.3,b'When In Doubt\xe2\x80\xa6 Pull Out',108.8
414.l.74941.t.1,b'Barry McCokiner',77.88,16,2022,414.l.74941.t.12,b'Luke Menoots',126.94
414.l.74941.t.12,b'Luke Menoots',126.94,16,2022,414.l.74941.t.1,b'Barry McCokiner',77.88
414.l.74941.t.2,"b""Champ's Chosen Ones""",120.7,16,2022,414.l.74941.t.5,b'SHIT CUNT BULLSHIT',123.88
414.l.74941.t.5,b'SHIT CUNT BULLSHIT',123.88,16,2022,414.l.74941.t.2,"b""Champ's Chosen Ones""",120.7
414.l.74941.t.3,b'When In Doubt\xe2\x80\xa6 Pull Out',106.58,16,2022,414.l.74941.t.7,b'Red Rocket \xf0\x9f\x92\x84',106.36
414.l.74941.t.7,b'Red Rocket \xf0\x9f\x92\x84',106.36,16,2022,414.l.74941.t.3,b'When In Doubt\xe2\x80\xa6 Pull Out',106.58
414.l.74941.t.4,b'Sports Gloss',56.6,16,2022,414.l.74941.t.6,b'Sharknadoes',86.32
414.l.74941.t.6,b'Sharknadoes',86.32,16,2022,414.l.74941.t.4,b'Sports Gloss',56.6
414.l.74941.t.8,b'Diggs in a Blanket',66.14,16,2022,414.l.74941.t.9,b'Bone Zone \xf0\x9f\x8d\x86',127.1
414.l.74941.t.9,b'Bone Zone \xf0\x9f\x8d\x86',127.1,16,2022,414.l.74941.t.8,b'Diggs in a Blanket',66.14
423.l.219013.t.1,b'P01135809',107.46,1,2023,423.l.219013.t.5,b'Champ\xe2\x80\x99s Chosen Ones',123.94
423.l.219013.t.5,b'Champ\xe2\x80\x99s Chosen Ones',123.94,1,2023,423.l.219013.t.1,b'P01135809',107.46
423.l.219013.t.2,b'PAC 4 Playboys',95.9,1,2023,423.l.219013.t.6,b'Diggs in a Blanket',90.48
423.l.219013.t.6,b'Diggs in a Blanket',90.48,1,2023,423.l.219013.t.2,b'PAC 4 Playboys',95.9
423.l.219013.t.3,b'Rocket Man \xf0\x9f\x92\x84',71.16,1,2023,423.l.219013.t.4,b'SHIT CUNT BULLSHIT',76.94
423.l.219013.t.4,b'SHIT CUNT BULLSHIT',76.94,1,2023,423.l.219013.t.3,b'Rocket Man \xf0\x9f\x92\x84',71.16
423.l.219013.t.7,b'Sharknadoes',117.92,1,2023,423.l.219013.t.10,b'Zynfinity & Beyond',96.84
423.l.219013.t.10,b'Zynfinity & Beyond',96.84,1,2023,423.l.219013.t.7,b'Sharknadoes',117.92
423.l.219013.t.8,b'BoneZone',67,1,2023,423.l.219013.t.9,b'Luke Menoots',99.4
423.l.219013.t.9,b'Luke Menoots',99.4,1,2023,423.l.219013.t.8,b'BoneZone',67
423.l.219013.t.1,b'P01135809',110.68,2,2023,423.l.219013.t.7,b'Sharknadoes',159
423.l.219013.t.7,b'Sharknadoes',159,2,2023,423.l.219013.t.1,b'P01135809',110.68
423.l.219013.t.2,b'PAC 4 Playboys',86.46,2,2023,423.l.219013.t.8,b'BoneZone',116.8
423.l.219013.t.8,b'BoneZone',116.8,2,2023,423.l.219013.t.2,b'PAC 4 Playboys',86.46
423.l.219013.t.3,b'Rocket Man \xf0\x9f\x92\x84',90.62,2,2023,423.l.219013.t.5,b'Champ\xe2\x80\x99s Chosen Ones',74.44
423.l.219013.t.5,b'Champ\xe2\x80\x99s Chosen Ones',74.44,2,2023,423.l.219013.t.3,b'Rocket Man \xf0\x9f\x92\x84',90.62
423.l.219013.t.4,b'SHIT CUNT BULLSHIT',85.12,2,2023,423.l.219013.t.9,b'Luke Menoots',120.2
423.l.219013.t.9,b'Luke Menoots',120.2,2,2023,423.l.219013.t.4,b'SHIT CUNT BULLSHIT',85.12
423.l.219013.t.6,b'Diggs in a Blanket',112.1,2,2023,423.l.219013.t.10,b'Zynfinity & Beyond',110.36
423.l.219013.t.10,b'Zynfinity & Beyond',110.36,2,2023,423.l.219013.t.6,b'Diggs in a Blanket',112.1
423.l.219013.t.1,b'P01135809',146.98,3,2023,423.l.219013.t.8,b'BoneZone',97.4
423.l.219013.t.8,b'BoneZone',97.4,3,2023,423.l.219013.t.1,b'P01135809',146.98
423.l.219013.t.2,b'PAC 4 Playboys',104.02,3,2023,423.l.219013.t.9,b'Luke Menoots',112.52
423.l.219013.t.9,b'Luke Menoots',112.52,3,2023,423.l.219013.t.2,b'PAC 4 Playboys',104.02
423.l.219013.t.3,b'Rocket Man \xf0\x9f\x92\x84',94.48,3,2023,423.l.219013.t.10,b'Zynfinity & Beyond',82.54
423.l.219013.t.10,b'Zynfinity & Beyond',82.54,3,2023,423.l.219013.t.3,b'Rocket Man \xf0\x9f\x92\x84',94.48
423.l.219013.t.4,b'SHIT CUNT BULLSHIT',112.94,3,2023,423.l.219013.t.6,b'Diggs in a Blanket',138.86
423.l.219013.t.6,b'Diggs in a Blanket',138.86,3,2023,423.l.219013.t.4,b'SHIT CUNT BULLSHIT',112.94
423.l.219013.t.5,b'Champ\xe2\x80\x99s Chosen Ones',133.06,3,2023,423.l.219013.t.7,b'Sharknadoes',132.14
423.l.219013.t.7,b'Sharknadoes',132.14,3,2023,423.l.219013.t.5,b'Champ\xe2\x80\x99s Chosen Ones',133.06
423.l.219013.t.1,b'P01135809',78.54,4,2023,423.l.219013.t.9,b'Luke Menoots',130.8
423.l.219013.t.9,b'Luke Menoots',130.8,4,2023,423.l.219013.t.1,b'P01135809',78.54
423.l.219013.t.2,b'PAC 4 Playboys',100.84,4,2023,423.l.219013.t.5,b'Champ\xe2\x80\x99s Chosen Ones',94.7
423.l.219013.t.5,b'Champ\xe2\x80\x99s Chosen Ones',94.7,4,2023,423.l.219013.t.2,b'PAC 4 Playboys',100.84
423.l.219013.t.3,b'Rocket Man \xf0\x9f\x92\x84',80.48,4,2023,423.l.219013.t.6,b'Diggs in a Blanket',128.5
423.l.219013.t.6,b'Diggs in a Blanket',128.5,4,2023,423.l.219013.t.3,b'Rocket Man \xf0\x9f\x92\x84',80.48
423.l.219013.t.4,b'SHIT CUNT BULLSHIT',95.82,4,2023,423.l.219013.t.7,b'Sharknadoes',119.46
423.l.219013.t.7,b'Sharknadoes',119.46,4,2023,423.l.219013.t.4,b'SHIT CUNT BULLSHIT',95.82
423.l.219013.t.8,b'BoneZone',99.5,4,2023,423.l.219013.t.10,b'Zynfinity & Beyond',80.94
423.l.219013.t.10,b'Zynfinity & Beyond',80.94,4,2023,423.l.219013.t.8,b'BoneZone',99.5
423.l.219013.t.1,b'P01135809',66.62,5,2023,423.l.219013.t.2,b'PAC 4 Playboys',115.54
423.l.219013.t.2,b'PAC 4 Playboys',115.54,5,2023,423.l.219013.t.1,b'P01135809',66.62
423.l.219013.t.3,b'Rocket Man \xf0\x9f\x92\x84',122.66,5,2023,423.l.219013.t.8,b'BoneZone',96.76
423.l.219013.t.8,b'BoneZone',96.76,5,2023,423.l.219013.t.3,b'Rocket Man \xf0\x9f\x92\x84',122.66
423.l.219013.t.4,b'SHIT CUNT BULLSHIT',126.22,5,2023,423.l.219013.t.5,b'Champ\xe2\x80\x99s Chosen Ones',131.6
423.l.219013.t.5,b'Champ\xe2\x80\x99s Chosen Ones',131.6,5,2023,423.l.219013.t.4,b'SHIT CUNT BULLSHIT',126.22
423.l.219013.t.6,b'Diggs in a Blanket',145.44,5,2023,423.l.219013.t.7,b'Sharknadoes',86.98
423.l.219013.t.7,b'Sharknadoes',86.98,5,2023,423.l.219013.t.6,b'Diggs in a Blanket',145.44
423.l.219013.t.9,b'Luke Menoots',87.9,5,2023,423.l.219013.t.10,b'Zynfinity & Beyond',95.24
423.l.219013.t.10,b'Zynfinity & Beyond',95.24,5,2023,423.l.219013.t.9,b'Luke Menoots',87.9
423.l.219013.t.1,b'P01135809',70.22,6,2023,423.l.219013.t.10,b'Zynfinity & Beyond',79
423.l.219013.t.10,b'Zynfinity & Beyond',79,6,2023,423.l.219013.t.1,b'P01135809',70.22
423.l.219013.t.2,b'PAC 4 Playboys',82.8,6,2023,423.l.219013.t.4,b'SHIT CUNT BULLSHIT',123.58
423.l.219013.t.4,b'SHIT CUNT BULLSHIT',123.58,6,2023,423.l.219013.t.2,b'PAC 4 Playboys',82.8
423.l.219013.t.3,b'Rocket Man \xf0\x9f\x92\x84',104.1,6,2023,423.l.219013.t.7,b'Sharknadoes',116.22
423.l.219013.t.7,b'Sharknadoes',116.22,6,2023,423.l.219013.t.3,b'Rocket Man \xf0\x9f\x92\x84',104.1
423.l.219013.t.5,b'Champ\xe2\x80\x99s Chosen Ones',119.64,6,2023,423.l.219013.t.9,b'Luke Menoots',89.18
423.l.219013.t.9,b'Luke Menoots',89.18,6,2023,423.l.219013.t.5,b'Champ\xe2\x80\x99s Chosen Ones',119.64
423.l.219013.t.6,b'Diggs in a Blanket',106.32,6,2023,423.l.219013.t.8,b'BoneZone',84.84
423.l.219013.t.8,b'BoneZone',84.84,6,2023,423.l.219013.t.6,b'Diggs in a Blanket',106.32
423.l.219013.t.1,b'P01135809',92.26,7,2023,423.l.219013.t.3,b'Rocket Man \xf0\x9f\x92\x84',83.02
